stick:  a walking stick," a long, thin wooden pole that especially old or injured people use to help them walk: "
"stick:  At 84 he's still quite active, although he walks with the aid of a stick."," a long, thin wooden pole that especially old or injured people use to help them walk: "
stick:  a hockey/lacrosse/polo stick," a long, thin piece of wood used in playing various sports: "
stick:  carrot/bread sticks," a long, thin piece of something: "
stick:  a stick of celery/rhubarb/chewing gum/chalk/dynamite," a long, thin piece of something: "
stick:  Do you drive a stick?, a car with a stick shift: 
"stick:  When they got married, they didn't have a stick of furniture.", a piece of furniture: 
"stick:  He said that when he was a boy, his father used to take a stick to him to punish him."," to hit someone or something with a long, thin piece of wood: "
stick:  I really got/took stick from my boss about being late for work again., severe criticism: 
stick:  We gave him some stick for wearing that silly hat., severe criticism: 
stick:  I'm sick of living in the sticks., an area in the countryside that is far from a town or city: 
stick:  They live out in the sticks somewhere., an area in the countryside that is far from a town or city: 
stick:  I tried to stick the pieces together with some glue/tape.," to cause something to become fixed, for example with glue or another similar substance: "
stick:  This glue won't stick.," to cause something to become fixed, for example with glue or another similar substance: "
stick:  Stir the sauce so that it doesn't stick to the pan.," to cause something to become fixed, for example with glue or another similar substance: "
"stick:  ""Where shall I put these books?"" ""Oh, just stick them on the table for now."""," to put something somewhere, especially in a not very careful way: "
stick:  I'll pay for lunch - I can stick it on my expenses.," to put something somewhere, especially in a not very careful way: "
"stick:  ""I've had enough of working here,"" she said, ""You can stick your job!"""," If you tell someone to stick something or where they can stick something, it means that you do not want to keep that thing: "
stick:  We decided where to go for our holiday by closing our eyes and sticking a pin in the map.," to push a pointed object into or through something, or (of a pointed object) to be pushed into or through something and stay there: "
stick:  The metal springs were sticking through the mattress.," to push a pointed object into or through something, or (of a pointed object) to be pushed into or through something and stay there: "
stick:  I don't think I can stick this job a day longer., to bear or accept something or someone unpleasant: 
stick:  I don't know how you can stick living in this place., to bear or accept something or someone unpleasant: 
relation:  Britain enjoys friendly relations with Canada., the way in which two people or groups of people feel and behave towards each other: 
relation:  The relation between the original book and this new film is very faint., the connection or similarity between two things: 
relation:  She bears no relation to (= she is not similar to) her brother., the connection or similarity between two things: 
relation:  She used the map to discover where she was in relation to her surroundings., in connection with something: 
relation:  The funeral was attended by friends and relations., a member of your family: 
relation:  She's a relation by marriage because she married my cousin., a member of your family: 
enabled:  WAP-enabled mobile phones," provided with a particular type of equipment or technology, or having the necessary or correct system, device, or arrangement to use it: "
enabled:  Their aim is to make sure that every home and business becomes internet-enabled in the next ten years.," provided with a particular type of equipment or technology, or having the necessary or correct system, device, or arrangement to use it: "
enabled:  voice-enabled software, operated or made possible by the use of a particular thing: 
genre:  What genre does the book fall into - comedy or tragedy?," a style, especially in the arts, that involves a particular set of characteristics: "
genre:  a literary/musical/film genre," a style, especially in the arts, that involves a particular set of characteristics: "
genre:  a genre movie, produced according to a particular model or style: 
genre:  genre fiction, produced according to a particular model or style: 
slide:  We have one of those doors in the kitchen that slides open., to (cause to) move easily and without interruption over a surface: 
"slide:  I was doing really well with my diet, but I've let it slide (= not tried so hard) recently."," to go into a worse state, often through lack of control or care: "
slide:  a mud/rock slide, a sudden movement of a large mass of mud (= wet earth) or rock down a hill: 
slide:  the slide on a trombone, a part that moves easily backwards and forwards on an instrument or machine: 
"slide:  The government must take measures, he said, to halt the country's slide into recession."," the process of moving into a worse state, often through lack of control or care: "
slide:  colour slides," a small piece of photographic film in a frame that, when light is passed through it, shows a larger image on a screen or plain surface: "
slide:  My slides were all in the wrong order., one of the screens in a presentation (= a talk that uses images and texts to give information) created on a computer: 
slide:  Her first slide showed an image of an explosion with a large question mark over it., one of the screens in a presentation (= a talk that uses images and texts to give information) created on a computer: 
"slide:  This season, the must-have pool slide makes a welcome return for sports fans and the fashion pack alike."," a type of plastic shoe that you can slide your foot into, open at the front and the back, with a wide band or bands across the top of the foot: "
"slide:  If there's one piece of advice I can give you, it's buy a pair of sliders."," a type of plastic shoe that you can slide your foot into, open at the front and the back, with a wide band or bands across the top of the foot: "
volunteer:  The Health clinic is relying on volunteers to run the office and answer the phones.," a person who does something, especially helping other people, willingly and without being forced or paid to do it: "
"volunteer:  Since it would be a highly dangerous mission, the Lieutenant asked for volunteers."," a person who does something, especially helping other people, willingly and without being forced or paid to do it: "
volunteer:  It's a volunteer army with no paid professionals.," a person who does something, especially helping other people, willingly and without being forced or paid to do it: "
volunteer:  During the emergency many staff volunteered to work through the weekend.," to offer to do something that you do not have to do, often without having been asked to do it and/or without expecting payment: "
volunteer:  He volunteered for the army (= he joined even though he did not have to).," to offer to do something that you do not have to do, often without having been asked to do it and/or without expecting payment: "
volunteer:  I volunteered myself for the position of Health and Safety Representative.," to offer to do something that you do not have to do, often without having been asked to do it and/or without expecting payment: "
volunteer:  My friends volunteered me to do the talking.," to offer to do something that you do not have to do, often without having been asked to do it and/or without expecting payment: "
"volunteer:  If I were you, I wouldn't volunteer any details of what happened.", to give information without being asked: 
"volunteer:  ""I saw her going out of the main entrance half an hour ago,"" he volunteered.", to give information without being asked: 
tested:  They tested her blood for signs of the infection.," to do something in order to discover if something is safe, works correctly, etc., or if something is present: "
"tested:  That lecture really tested my powers of endurance, it was so boring."," If a situation tests someone, it proves how good, strong, etc. they are: "
rear:  There's a sticker on the rear door/window., at the back of something: 
rear:  The horse had injured one of its rear legs., at the back of something: 
rear:  We walked round to the rear of the house., the back part of something: 
rear:  Two police motorcyclists brought up the rear (= formed the last part) of the demonstration., the back part of something: 
rear:  Some women make a deliberate choice to rear a child alone., to care for young animals or children until they are able to care for themselves: 
rear:  He describes how these birds rear their young., to care for young animals or children until they are able to care for themselves: 
rear:  The horse reared (up) (= suddenly rose onto its back legs) when it heard the gun shot., to rise up or to lift something up: 
rear:  The lion slowly reared its head (= lifted it up) and looked around., to rise up or to lift something up: 
democratic:  We must accept the results of a democratic election (= an election in which all people can vote)., based on the principles of democracy: 
democratic:  Do you think Australia is a more democratic country than Britain?, based on the principles of democracy: 
enhance:  These scandals will not enhance the organization's reputation.," to improve the quality, amount, or strength of something: "
exact:  The exact distance is 1.838 metres.," in great detail, or complete, correct, or true in every way: "
exact:  The exact time of the accident was 2.43 p.m.," in great detail, or complete, correct, or true in every way: "
"exact:  ""I still owe you £7, don't I?"" ""Actually, it's £7.30 to be exact."""," in great detail, or complete, correct, or true in every way: "
exact:  The exact location of the factory has yet to be decided.," in great detail, or complete, correct, or true in every way: "
"exact:  Unlike astronomy, astrology cannot be described as an exact science."," in great detail, or complete, correct, or true in every way: "
exact:  to exact revenge on someone," to demand and get something, sometimes using force or threats: "
"exact:  The blackmailers exacted a total of $100,000 from their victims."," to demand and get something, sometimes using force or threats: "
exact:  Heart surgery exacts tremendous skill and concentration., to make something necessary: 
bound:  You're bound to forget people's names occasionally., certain or extremely likely to happen: 
bound:  You're bound to feel nervous about your interview., certain or extremely likely to happen: 
bound:  These two young musicians are bound for international success (= are certain to be successful)., certain or extremely likely to happen: 
bound:  They are bound and determined to build their own house someday., to be seriously intending to do something: 
"bound:  He's in the pub, I'll be bound.", I am certain: 
bound:  The company is bound by a special agreement to involve the union in important decisions., having a moral or legal duty to do something: 
bound:  She feels (duty)-bound to tell him everything., having a moral or legal duty to do something: 
bound:  We found the girl bound and gagged.," tied with rope, cord, string, etc.: "
bound:  The book was bound in shiny green leather.," (of a book) having a cover made of paper, leather, or other material: "
bound:  She was on a plane bound for Moscow when she got sick., going to: 
bound:  The town is bounded on one side by a river., to mark or form the limits of: 
bound:  With one bound the dog was over the fence.," a quick, long jump: "
bound:  The committee felt that newspaper coverage of the murder went beyond reasonable bounds., legal or social limits: 
bound:  What you did was beyond/outside the bounds of acceptable behaviour., legal or social limits: 
bound:  His desire for political power apparently knows no bounds (= seems to be unlimited)., legal or social limits: 
bound:  Northbound traffic is moving very slowly because of the accident., travelling in the stated direction: 
"bound:  The line did not close completely, but inbound and outbound trains (= trains which were arriving and leaving) had to share one of the two tracks near the station.", travelling in the stated direction: 
bound:  During his long illness he was completely housebound (= he could not leave the house)., (causing people to be) unable to leave a place because of an unwanted condition: 
bound:  She has been wheelchair-bound for several years., (causing people to be) unable to leave a place because of an unwanted condition: 
bound:  The airport was completely fogbound (= covered by fog)., (causing people to be) unable to leave a place because of an unwanted condition: 
bound:  a leather-bound book, used to describe a book that is covered or held together in the stated way: 
bound:  a spiral-bound notebook, used to describe a book that is covered or held together in the stated way: 
bound:  leather-bound cuffs, used to describe clothes or other objects that have edges covered in the stated way: 
parameter:  The researchers must keep within the parameters of the experiment., a set of facts or a fixed limit that establishes or limits how something can or must happen or be done: 
parameter:  The central office sets/establishes the parameters that guide policy at the local level., a set of facts or a fixed limit that establishes or limits how something can or must happen or be done: 
node:  a leaf node, a place where a leaf and stem join on a plant: 
node:  New plants may emerge from each node on a stem., a place where a leaf and stem join on a plant: 
node:  A network is a series of points or nodes interconnected by communication paths., a place where things such as lines or systems join: 
"node:  Instead of creating individual polygons and trying to fit them together like a jigsaw, you start by creating nodes where lines will intersect.", a place where things such as lines or systems join: 
node:  Lymph vessels route lymph fluid through nodes throughout the body., a very small mass of tissue in the body : 
formal:  formal procedures, public or official: 
formal:  a formal announcement, public or official: 
formal:  I am the formal leader of the project but the everyday management is in the hands of my assistant., in appearance or by name only: 
formal:  a formal dinner party," Formal language, clothes, and behaviour are suitable for serious or official occasions: "
formal:  Tom had little formal education., Formal education or training is received in a school or college: 
"dimensions:  Please specify the dimensions (= the height, length and width) of the room."," a measurement of something in a particular direction, especially its height, length, or width: "
dimensions:  a building of vast dimensions (= size)," a measurement of something in a particular direction, especially its height, length, or width: "
dimensions:  His personality has several dimensions., a part or feature or way of considering something: 
contribute:  Aren't you going to contribute towards Jack's leaving present?," to give something, especially money, in order to provide or achieve something together with other people: "
contribute:  Come to the meeting if you feel you have something to contribute.," to give something, especially money, in order to provide or achieve something together with other people: "
"contribute:  Her family has contributed $50,000 to the fund."," to give something, especially money, in order to provide or achieve something together with other people: "
contribute:  She contributes to several magazines.," to write articles for a newspaper, magazine, or book: "
lock:  I heard someone turn a key in the lock., a device that prevents something such as a door from being opened and can only be opened with a key: 
lock:  safety locks, a device that prevents something such as a door from being opened and can only be opened with a key: 
lock:  Thieves got in by smashing the lock off the door., a device that prevents something such as a door from being opened and can only be opened with a key: 
lock:  She's a lock for promotion this year., something that is certain to happen: 
lock:  There is a lock of Napoleon's hair in the display cabinet.," a small group of hairs, especially a curl: "
lock:  curly locks, the hair on someone's head: 
lock:  flowing golden locks, the hair on someone's head: 
lock:  You need it on full lock (= with the wheel turned as much as possible)., the amount a road vehicle's front wheels can be turned from one side to the other by turning its steering wheel: 
lock:  The smaller wrestler held his opponent in a full body lock., a way of holding someone that you are fighting against so that they cannot move: 
lock:  He locked the confidential documents in his filing cabinet., to put something in a safe place and fasten the lock: 
lock:  You really should lock your car (up) or it'll get stolen., to put something in a safe place and fasten the lock: 
lock:  Don't forget to lock the door when you go out.," to fasten something with a key, or be fastened with a key: "
lock:  If you shut the door it will lock automatically.," to fasten something with a key, or be fastened with a key: "
lock:  I tried to start moving but the wheels had locked., to become fixed in one position: 
storm:  A lot of trees were blown down in the recent storms.," an extreme weather condition with very strong wind, heavy rain, and often thunder and lightning: "
storm:  They're still cleaning up the storm damage.," an extreme weather condition with very strong wind, heavy rain, and often thunder and lightning: "
storm:  There was a storm of protest when the new tax was announced., a very angry reaction from a lot of people: 
storm:  Her performance has taken the critics by storm., to be suddenly extremely successful in a place or with a group of people: 
storm:  The fortress was stormed by hundreds of soldiers., to attack a place or building by entering suddenly in great numbers: 
"storm:  ""Get out and never come back!"" he stormed.", to express anger in a loud and often uncontrolled way: 
"storm:  He stormed out of the house, slamming the door as he went.", to enter or leave a place in a way that shows that you are angry: 
storm:  a rainstorm, used to form words for particular types of violent weather: 
storm:  a sandstorm, used to form words for particular types of violent weather: 
storm:  a snowstorm, used to form words for particular types of violent weather: 
storm:  a thunderstorm, used to form words for particular types of violent weather: 
storm:  a windstorm, used to form words for particular types of violent weather: 
micro:  a microorganism, very small: 
micro:  microbiology, very small: 
micro:  a micrometre, 0.000 001 or one millionth of the stated unit: 
micro:  a microgram, 0.000 001 or one millionth of the stated unit: 
colleges:  Cambridge has some very fine old colleges (= college buildings)., one of the separate and named parts into which some universities are divided: 
mile:  a ten-mile drive," a unit of distance equal to 1,760 yards or 1.6 kilometres: "
mile:  The nearest town is ten miles away.," a unit of distance equal to 1,760 yards or 1.6 kilometres: "
mile:  The speed limit is 30 miles an/per hour.," a unit of distance equal to 1,760 yards or 1.6 kilometres: "
"mile:  From the top, we could see for miles in every direction.", a very long way: 
mile:  He lives miles away on the other side of town., a very long way: 
showed:  The company showed a loss of $2 million last year., to record or express a number or measurement: 
showed:  She showed enormous courage when she rescued him from the fire., to express ideas or feelings using actions or words: 
"showed:  When we moved in, the house hadn't been decorated for 20 years, and it showed.", to be easy to see or notice: 
showed:  The waiter showed us to our table., to take someone somewhere by going there with them: 
challenges:  Finding a solution to this problem is one of the greatest challenges faced by scientists today., (the situation of being faced with) something that needs great mental or physical effort in order to be done successfully and therefore tests a person's ability: 
threads:  loose threads, (a length of) a very thin fibre: 
threads:  One of the main threads of the film is the development of the relationship between the boy and his uncle.," The thread of a book, discussion, speech, etc. is its story or the way that it develops, one part connecting with another: "
threads:  We are launching some changes to how the system threads messages.," to arrange an email, text message, or internet post or a series of these so that connected messages dealing with the same subject follow each other in a group: "
bowl:  a soup/cereal/salad/sugar bowl," a round container that is open at the top and is deep enough to hold fruit, sugar, etc.: "
bowl:  a bowl of soup/rice/porridge," a round container that is open at the top and is deep enough to hold fruit, sugar, etc.: "
bowl:  She eats a bowl (= the contents of a bowl) of cereal every morning.," a round container that is open at the top and is deep enough to hold fruit, sugar, etc.: "
bowl:  Sift the flour and baking powder into a mixing bowl.," a round container that is open at the top and is deep enough to hold fruit, sugar, etc.: "
"bowl:  Just put the dirty dishes in the washing-up bowl, and I'll do them later."," a round container that is open at the top and is deep enough to hold fruit, sugar, etc.: "
"bowl:  The toilet bowl was cracked and stained, and the walls were covered in mould.", the rounded inside part of something: 
bowl:  Pringle was tired after bowling for an hour., to throw a ball towards a batsman (= the player who hits the ball) using a vertical circular movement of the arm while running: 
supreme:  the supreme commander of the armed forces," having the highest rank, level, or importance: "
supreme:  The country's present constitution gives supreme authority to the presidency.," having the highest rank, level, or importance: "
supreme:  Beethoven reigns supreme among classical composers.," having the highest rank, level, or importance: "
"supreme:  For me, dieting requires a supreme effort of will."," very great, or the best: "
supreme:  She was awarded a medal for showing supreme bravery.," very great, or the best: "
brothers:  Do you have any brothers and sisters?, a man or boy with the same parents as another person: 
brothers:  I have three brothers and a sister., a man or boy with the same parents as another person: 
"brothers:  ""Let us unite, brothers and fight this unjust law!""", a man who is a member of the same group as you or who shares an interest with you or has a similar way of thinking to you: 
"recognition:  It's a new country, hoping for diplomatic recognition from the international community.", agreement that something is true or legal: 
recognition:  There's a growing recognition that this country can no longer afford to be a nuclear power., agreement that something is true or legal: 
recognition:  Ella complained that the company never gave her any recognition for her work.," If you are given recognition, people show admiration and respect for your achievements: "
recognition:  He was presented with a gold watch in recognition of (= to show respect for) his years as club secretary.," If you are given recognition, people show admiration and respect for your achievements: "
"recognition:  When he returned to his home town after the war, he found it had changed out of all/beyond all recognition (= it had changed so much that he no longer recognized it).", the fact of knowing someone or something because you have seen or heard him or her or experienced it before: 
presents:  She presents the late-night news., to introduce a television or radio show: 
ref:  Who reffed the match?, to be the referee in a sports match: 
tank:  a water tank, a container that holds liquid or gas: 
tank:  a fuel/petrol tank, a container that holds liquid or gas: 
"tank:  The state was expecting an increase in tax revenues, but that was before the economy tanked."," to go down in price, value, etc., or to become less successful: "
tank:  Car exports in the year to April tanked 23 percent.," to go down in price, value, etc., or to become less successful: "
submission:  No date has yet been set for the submission of applications.," the act of giving something for a decision to be made by others, or a document formally given in this way: "
submission:  The final deadline for submissions is 21 February.," the act of giving something for a decision to be made by others, or a document formally given in this way: "
submission:  The judge will hear the defence's submission (= suggestion) that the case be dismissed.," the act of giving something for a decision to be made by others, or a document formally given in this way: "
submission:  They thought the country could be bombed into submission., the act of allowing someone or something to have power over you: 
"submission:  The teachers agreed to a special meeting, in submission to parents' demands.", the act of allowing someone or something to have power over you: 
estimate:  Government sources estimate a long-term 50 percent increase in rail fares.," to guess or calculate the cost, size, value, etc. of something: "
estimate:  They estimate (that) the journey will take at least two weeks.," to guess or calculate the cost, size, value, etc. of something: "
estimate:  It was difficult to estimate how many trees had been destroyed.," to guess or calculate the cost, size, value, etc. of something: "
estimate:  The number of people who applied for the course was 120 compared with an initial estimate of between 50 and 100.," a guess of what the size, value, amount, cost, etc. of something might be: "
estimate:  We'll accept the lowest of three estimates for the building work.," a guess of what the size, value, amount, cost, etc. of something might be: "
estimate:  a conservative (= low) estimate," a guess of what the size, value, amount, cost, etc. of something might be: "
estimate:  a rough (= not exact) estimate," a guess of what the size, value, amount, cost, etc. of something might be: "
encourage:  We were encouraged to learn foreign languages at school.," to make someone more likely to do something, or to make something more likely to happen: "
encourage:  They've always encouraged me in everything I've wanted to do., to talk or behave in a way that gives someone confidence to do something: 
navy:  Gabriel joined the navy in 1997., the part of a country's armed forces that is trained to operate at sea: 
navy:  a navy ship/vessel, the part of a country's armed forces that is trained to operate at sea: 
navy:  He was wearing a navy sweater., dark blue: 
kid:  He took the kids to the park while I was working., a child: 
"kid:  He was only 16, just a kid really.", a young person: 
"kid:  What's up, kid?", a young person: 
kid:  You should have seen him when they arrived. He was like a kid in a candy store.," to be very happy and excited about the things around you, and often react to them in a way that is silly and not controlled: "
kid:  kid gloves, very soft leather made from the skin of a young goat: 
"kid:  Oh no, I forgot your birthday! Hey, just/only kidding!"," to say something as a joke, often making someone believe something that is not true: "
kid:  You won first prize? You're kidding! (= I'm really surprised.)," to say something as a joke, often making someone believe something that is not true: "
kid:  I'm just kidding you!," to say something as a joke, often making someone believe something that is not true: "
kid:  He says there's a good chance she'll come back to him but I think he's kidding himself.," to believe something that is not true, usually because you want it to be true: "
regulatory:  a regulatory body/organization, controlling: 
"inspection:  Her passport seemed legitimate, but on closer inspection, it was found to have been altered."," the act of looking at something carefully, or an official visit to a building or organization to check that everything is correct and legal: "
inspection:  She arrived to carry out/make a health and safety inspection of the building.," the act of looking at something carefully, or an official visit to a building or organization to check that everything is correct and legal: "
"consumers:  The new rates will affect all consumers, including businesses.", a person who buys goods or services for their own use: 
cancel:  They had to cancel tomorrow's game because of the bad weather.," to decide that an organized event will not happen, or to stop an order for goods or services that you no longer want: "
cancel:  The 7.10 train to Budapest has been cancelled.," to decide that an organized event will not happen, or to stop an order for goods or services that you no longer want: "
cancel:  to cancel a magazine subscription," to decide that an organized event will not happen, or to stop an order for goods or services that you no longer want: "
cancel:  The network cancelled her talk show following the scandal., to decide that no more episodes (= parts) of a television programme will be made or broadcast: 
cancel:  The show became a cult hit despite being cancelled after its first season., to decide that no more episodes (= parts) of a television programme will be made or broadcast: 
"cancel:  A celebrity who has shared an unpopular opinion on social media risks being ""cancelled"": they are completely boycotted by fans."," to completely reject and stop supporting someone, especially because they have said something that offends you: "
cancel:  College students decided to cancel her after her homophobic tweet.," to completely reject and stop supporting someone, especially because they have said something that offends you: "
"limits:  I'd like to play squash, but I'm 60 and I know my limits.", limit: 
limits:  His genius knows no limits., limit: 
limits:  The pay rise was in excess of spending limits imposed/set by the government., limit: 
territory:  He was shot down in enemy territory.," (an area of) land, or sometimes sea, that is considered as belonging to or connected with a particular country or person: "
"territory:  Puerto Rico, an island in the Caribbean Sea, has been a territory of the United States since 1898."," (especially in Australia, Canada, and the United States) a large area that has some local government but fewer rights than a province or a state : "
territory:  The robin keeps other birds off that part of the garden - that's his territory., an area that an animal or person tries to control or thinks belongs to them: 
territory:  The director is back on familiar territory with his latest film., a subject that you know about or have experience in: 
transaction:  a business transaction," an occasion when someone buys or sells something, or when money is exchanged or the activity of buying or selling something: "
transaction:  Each transaction at the foreign exchange counter seems to take forever.," an occasion when someone buys or sells something, or when money is exchanged or the activity of buying or selling something: "
transaction:  We need to monitor the transaction of smaller deals.," an occasion when someone buys or sells something, or when money is exchanged or the activity of buying or selling something: "
manchester:  The market sold mainly clothing and manchester.," items for the home made of cotton, linen, etc., such as sheets, pillowcases, or tablecloths: "
weapons:  chemical/nuclear/biological weapons," any object used in fighting or war, such as a gun, bomb, knife, etc.: "
weapons:  The youths were dragged from their car and searched for weapons.," any object used in fighting or war, such as a gun, bomb, knife, etc.: "
paint:  a tin of paint, a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  a can of paint, a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  This wall needs another coat of paint., a coloured liquid that is put on a surface such as a wall to decorate it: 
"paint:  The sign said ""Caution! Wet paint.""", a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  gloss paint, a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  matt paint, a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  matte paint, a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  There were so many paints (= types of paint) to choose from that I couldn't decide which to buy., a coloured liquid that is put on a surface such as a wall to decorate it: 
paint:  oil paints, tubes of paint or blocks of dried paint used for making pictures: 
paint:  We've painted the bedroom blue., to cover a surface with paint: 
paint:  I've been painting all morning., to cover a surface with paint: 
paint:  I'll need to paint over (= cover with another layer of paint) these dirty marks on the wall., to cover a surface with paint: 
paint:  All these pictures were painted by local artists., to make a picture using paints: 
paint:  She painted her nails bright red.," If you paint your nails or face, you put make-up on that part of your body: "
delay:  My plane was delayed by an hour., to make something happen at a later time than originally planned or expected: 
delay:  Heavy snow delayed the start of the game., to make something happen at a later time than originally planned or expected: 
delay:  I think we should delay deciding about this until next year., to make something happen at a later time than originally planned or expected: 
delay:  I was delayed by traffic., to cause someone or something to be slow or late: 
"delay:  If you delay now, the opportunity might be lost.", to not act quickly or immediately: 
delay:  This situation needs to be tackled without delay.," the situation in which you have to wait longer than expected for something to happen, or the time that you have to wait: "
delay:  Long delays are predicted on the motorway because of the accident.," the situation in which you have to wait longer than expected for something to happen, or the time that you have to wait: "
delay:  There has been a delay in the book's publication.," the situation in which you have to wait longer than expected for something to happen, or the time that you have to wait: "
pilot:  a fighter/helicopter/bomber/airline pilot, a person who flies an aircraft: 
"pilot:  If you'd seen the pilot, you'd know why they decided not to make a complete series of programmes!", a programme that is made to introduce a new radio or television series and test how popular it is: 
"pilot:  If the pilot scheme is successful, many more homes will be offered the new television service."," A pilot plan, product, or system is used to test how good something is before introducing it: "
pilot:  She piloted the aircraft to safety after one of the engines failed., to fly an aircraft: 
pilot:  We shall pilot several new cosmetic products to selected potential purchasers., to test a new product before it is sold: 
pilot:  20 years ago he piloted a bill through Parliament on working conditions., to be responsible for introducing a new law or system and making certain it is established: 
outlet:  a waste water outlet," a way, especially a pipe or hole, for liquid or gas to go out: "
outlet:  an outlet pipe," a way, especially a pipe or hole, for liquid or gas to go out: "
outlet:  Her work provided no outlet for her energies and talents., a way in which emotion or energy can be expressed or made use of: 
outlet:  Writing poetry was his only form of emotional outlet., a way in which emotion or energy can be expressed or made use of: 
outlet:  a fast-food outlet, a shop that is one of many owned by a particular company and that sells the goods that the company has produced: 
outlet:  a retail outlet, a shop that is one of many owned by a particular company and that sells the goods that the company has produced: 
"contributions:  All contributions (= presents of money), no matter how small, will be much appreciated."," something that you contribute or do to help produce or achieve something together with other people, or to help make something successful: "
contributions:  All contributions (= articles to be printed) for the school magazine must be received by 1 August.," something that you contribute or do to help produce or achieve something together with other people, or to help make something successful: "
continuous:  continuous pain, without a pause or interruption: 
continuous:  My computer makes a continuous low buzzing noise., without a pause or interruption: 
continuous:  A continuous whiteline (= line without spaces) in the middle of the road means no overtaking., without a pause or interruption: 
"resulting:  The tape was left near a magnetic source, and the resulting damage was considerable.", caused by the event or situation that you have just mentioned: 
initiative:  The peace initiative was welcomed by both sides., a new plan or process to achieve something or solve a problem: 
"initiative:  Although she was quite young, she showed a lot of initiative and was promoted to manager after a year.", the ability to use your judgment to make decisions and do things without needing to be told what to do: 
"initiative:  I shouldn't always have to tell you what to do, use your initiative (= use your own judgment to decide what to do)!", the ability to use your judgment to make decisions and do things without needing to be told what to do: 
initiative:  to seize/take/lose the initiative, the power or opportunity to win an advantage: 
novel:  a paperback novel, a long printed story about imaginary characters and events: 
novel:  historical/romantic novels, a long printed story about imaginary characters and events: 
novel:  Have you read any of Jane Austen's novels?, a long printed story about imaginary characters and events: 
novel:  His latest novel is selling really well., a long printed story about imaginary characters and events: 
novel:  a novel idea/suggestion," new and original, not like anything seen before: "
novel:  Keeping a sheep in the garden is a novel way of keeping the grass short!," new and original, not like anything seen before: "
pan:  Heat the milk in a small pan.," a metal container that is round and often has a long handle and a lid, used for cooking things on top of a cooker: "
pan:  This dishwasher even washes pots and pans (= different types of pan).," a metal container that is round and often has a long handle and a lid, used for cooking things on top of a cooker: "
pan:  Put both cake pans in the oven for half an hour., a metal container without a lid used for cooking food in the oven: 
"pan:  In the first scene, the camera pans slowly across the room.", (of a video camera) to move slowly from one side to another or up and down: 
pan:  The critics panned the movie version of the novel., to criticize something severely: 
pan:  a pan-American conference, including or relating to all the places or people in a particular group: 
pan:  a pan-European summit, including or relating to all the places or people in a particular group: 
execution:  The executions will be carried out by a firing squad., the legal punishment of killing someone: 
execution:  Sometimes in the execution of their duty the police have to use firearms.," the act of doing or performing something, especially in a planned way: "
"execution:  Although the original idea was good, its execution has been disappointing."," the act of doing or performing something, especially in a planned way: "
disability:  a physical/learning disability," an illness, injury, or condition that makes it difficult for someone to do the things that other people do: "
"disability:  She is deaf, but refuses to let her disability prevent her from doing what she wants to do."," an illness, injury, or condition that makes it difficult for someone to do the things that other people do: "
disability:  Trying to change attitudes to disability is an uphill struggle.," an illness, injury, or condition that makes it difficult for someone to do the things that other people do: "
increases:  price/tax increases, a rise in the amount or size of something: 
ultra:  Soon the ultras on the right of the party will resume their criticism of the prime minister.," a person who has extreme political or religious opinions, or opinions that are more extreme than others in the same political party, etc.: "
ultra:  The only sign of tension came when several hundred Napoli ultras protested against the closure of their clubs's ground.," an extreme supporter of a football club, often one who is part of an organized group that may also have extreme political opinions: "
"ultra:  This six-day ultra, the US's version of the Marathon des Sables, covers 148 miles.", a running race that is longer than a marathon (= a race that is approximately 26 miles): 
ultra:  ultra-expensive, extreme or extremely: 
ultra:  ultra-modern architecture, extreme or extremely: 
ultra:  ultra-sensitive, extreme or extremely: 
ultra:  an ultra-short haircut, extreme or extremely: 
ultra:  He was famous as a runner of ultramarathons., involving longer distances than is usual: 
ultra:  ultra-cycling/ultra-running events, involving longer distances than is usual: 
winner:  There'll be a prize for the winner.," someone who wins a game, competition, or election: "
winner:  The winner of this match will play Aston Villa in the semifinals.," someone who wins a game, competition, or election: "
"winner:  And to find out who are the lucky winners of our competition, Samantha is going to draw some names out of the bag."," someone who wins a game, competition, or election: "
winner:  Neil Eaves scored the winner in the last minute of the match.," in sport, a goal or point that causes a player or team to win a game: "
"winner:  That lemon tart was a winner, wasn't it?", something that is extremely successful and popular: 
winner:  I think they're onto a winner with this latest product (= it will succeed)., something that is extremely successful and popular: 
episode:  This latest episode in the fraud scandal has shocked a lot of people., a single event or group of related events: 
"episode:  The drugs, the divorce, and the depression - it's an episode in his life that he wants to forget.", a single event or group of related events: 
examination:  a post-mortem examination, the act of looking at or considering something carefully in order to discover something: 
examination:  I had to have/undergo a medical examination when I joined the pension scheme., the act of looking at or considering something carefully in order to discover something: 
examination:  The evidence is still under examination (= being examined)., the act of looking at or considering something carefully in order to discover something: 
"examination:  I thought it was paint at first, but on closer examination I realized it was dried blood.", the act of looking at or considering something carefully in order to discover something: 
